longitude,latitude,name
103.85828023509725,1.3240202172433442,CENTRAL EXPRESSWAY
103.86057576758655,1.3261300491237795,CENTRAL EXPRESSWAY
103.86126424404877,1.3269056940355735,CENTRAL EXPRESSWAY
103.86161753409881,1.3274576200297743,CENTRAL EXPRESSWAY
103.86192479364269,1.3281318183907418,CENTRAL EXPRESSWAY
103.8621056036373,1.3287594262376776,CENTRAL EXPRESSWAY
103.86221082139828,1.329193078621153,CENTRAL EXPRESSWAY
103.86224589670535,1.3295964772163968,CENTRAL EXPRESSWAY
103.94105086266599,1.3708754886624905,TAMPINES EXPRESSWAY
103.94054033871045,1.371237096720218,TAMPINES EXPRESSWAY
103.93988174693217,1.3716282260985857,TAMPINES EXPRESSWAY
103.9397442027936,1.3717071171024051,TAMPINES EXPRESSWAY
103.84146276043411,1.288763779889621,CENTRAL EXPRESSWAY
103.84308459062946,1.291240892821339,CENTRAL EXPRESSWAY
103.7793425381535,1.3675356335840405,BUKIT TIMAH EXPRESSWAY
103.77940979265851,1.367204453426565,BUKIT TIMAH EXPRESSWAY
103.77977007808529,1.3649863362993289,BUKIT TIMAH EXPRESSWAY
103.77998343807096,1.3635827619143,BUKIT TIMAH EXPRESSWAY
103.78878404616546,1.3465155308330856,PAN ISLAND EXPRESSWAY
103.78866298072903,1.3462441261981524,PAN ISLAND EXPRESSWAY
103.78851990397077,1.3459339492490878,PAN ISLAND EXPRESSWAY
103.78833846577349,1.3455802798020853,PAN ISLAND EXPRESSWAY
103.78812122577106,1.3452532477221586,PAN ISLAND EXPRESSWAY
103.78786455775015,1.3449813820048406,PAN ISLAND EXPRESSWAY
103.78754120201009,1.3447195697247698,PAN ISLAND EXPRESSWAY
103.78710227108175,1.3444409638742223,PAN ISLAND EXPRESSWAY
103.8409687960909,1.2877284563753935,CENTRAL EXPRESSWAY
103.84016167843632,1.2870955380095659,CENTRAL EXPRESSWAY
103.83862568806522,1.2861585970426834,CENTRAL EXPRESSWAY
103.83820729936065,1.2858637912025521,CENTRAL EXPRESSWAY
103.83784745333298,1.2855738063582007,CENTRAL EXPRESSWAY
103.84634347328483,1.3156825872652242,CENTRAL EXPRESSWAY
103.84673436727118,1.3160622248076552,CENTRAL EXPRESSWAY
103.84706169914574,1.3163429640331257,CENTRAL EXPRESSWAY
103.84756489787188,1.3167293636543416,CENTRAL EXPRESSWAY
103.84828561208454,1.3171791813420552,CENTRAL EXPRESSWAY
103.84997302166329,1.3179639953942812,CENTRAL EXPRESSWAY
103.7802370618777,1.3618003186632006,BUKIT TIMAH EXPRESSWAY
103.78005018294442,1.3625531360067145,BUKIT TIMAH EXPRESSWAY
103.77978321822229,1.3636689198105763,BUKIT TIMAH EXPRESSWAY
103.7797774980073,1.3637065493615501,BUKIT TIMAH EXPRESSWAY
103.77998343807096,1.3635827619143,BUKIT TIMAH EXPRESSWAY
103.77999690775316,1.3634941508270038,BUKIT TIMAH EXPRESSWAY
103.78014373198184,1.3628354352936956,BUKIT TIMAH EXPRESSWAY
103.78039738609127,1.3620019555824037,BUKIT TIMAH EXPRESSWAY
